16:05:00,87,1113996
16:10:00,108,1113996
16:15:00,81,1113996
16:20:00,81,1113996
16:25:00,78,1113996
16:30:00,77,1113996
16:35:00,84,1113996
16:40:00,80,1113996
16:45:00,116,1113996
16:50:00,120,1113996
16:55:00,79,1113996
17:00:00,63,1113996
17:05:00,106,1113996
17:10:00,92,1113996
17:15:00,90,1113996
17:20:00,87,1113996
17:25:00,86,1113996
17:30:00,115,1113996
17:35:00,129,1113996
17:40:00,102,1113996
17:45:00,129,1113996
17:50:00,98,1113996
17:55:00,92,1113996
18:00:00,121,1113996
18:05:00,110,1113996
18:10:00,93,1113996
18:15:00,144,1113996
18:20:00,122,1113996
18:25:00,126,1113996
18:30:00,124,1113996
18:35:00,112,1113996
18:40:00,115,1113996
18:45:00,103,1113996
18:50:00,76,1113996
18:55:00,116,1113996
19:00:00,98,1113996
14:05:00,14,1108589
14:10:00,17,1108589
14:15:00,20,1108589
14:20:00,10,1108589
14:25:00,13,1108589
14:30:00,18,1108589
14:35:00,21,1108589
14:40:00,52,1108589
14:45:00,32,1108589
14:50:00,35,1108589
14:55:00,22,1108589
15:00:00,22,1108589
15:05:00,20,1108589
15:10:00,24,1108589
15:15:00,24,1108589
15:20:00,24,1108589
15:25:00,15,1108589
15:30:00,27,1108589
15:35:00,21,1108589
15:40:00,16,1108589
15:45:00,34,1108589
15:50:00,24,1108589
15:55:00,19,1108589
16:00:00,17,1108589
16:05:00,19,1108589
16:10:00,30,1108589
16:15:00,20,1108589
16:20:00,21,1108589
16:25:00,21,1108589
16:30:00,19,1108589
16:35:00,29,1108589
16:40:00,24,1108589
16:45:00,33,1108589
16:50:00,33,1108589
16:55:00,32,1108589
17:00:00,30,1108589
17:05:00,39,1108589
17:10:00,25,1108589
17:15:00,34,1108589
17:20:00,35,1108589
17:25:00,22,1108589
17:30:00,29,1108589
17:35:00,21,1108589
17:40:00,23,1108589
17:45:00,29,1108589
17:50:00,30,1108589
17:55:00,22,1108589
18:00:00,27,1108589
18:05:00,19,1108589
18:10:00,26,1108589
18:15:00,25,1108589
18:20:00,20,1108589
18:25:00,25,1108589
18:30:00,54,1108589
18:35:00,81,1108589
18:40:00,122,1108589
18:45:00,114,1108589
18:50:00,17,1108589
18:55:00,15,1108589
19:00:00,9,1108589
14:05:00,589,1108590
14:10:00,619,1108590
14:15:00,650,1108590
14:20:00,672,1108590
14:25:00,725,1108590
14:30:00,730,1108590
14:35:00,718,1108590
14:40:00,715,1108590
14:45:00,733,1108590
14:50:00,720,1108590
14:55:00,724,1108590
15:00:00,693,1108590
15:05:00,704,1108590
15:10:00,725,1108590
15:15:00,631,1108590
15:20:00,661,1108590
15:25:00,579,1108590
15:30:00,628,1108590
15:35:00,678,1108590
15:40:00,698,1108590
15:45:00,652,1108590
15:50:00,698,1108590
15:55:00,665,1108590
16:00:00,630,1108590
16:05:00,592,1108590
16:10:00,490,1108590
16:15:00,486,1108590
16:20:00,494,1108590
16:25:00,584,1108590
16:30:00,491,1108590
16:35:00,551,1108590
16:40:00,626,1108590
16:45:00,630,1108590
16:50:00,551,1108590
16:55:00,569,1108590
17:00:00,604,1108590
17:05:00,597,1108590
17:10:00,629,1108590
17:15:00,634,1108590
17:20:00,620,1108590
17:25:00,616,1108590
17:30:00,636,1108590
17:35:00,578,1108590
17:40:00,668,1108590
17:45:00,663,1108590
17:50:00,696,1108590
17:55:00,622,1108590
18:00:00,630,1108590
18:05:00,605,1108590
18:10:00,686,1108590
18:15:00,672,1108590
18:20:00,652,1108590
18:25:00,707,1108590
18:30:00,714,1108590
18:35:00,652,1108590
18:40:00,617,1108590
18:45:00,602,1108590
18:50:00,604,1108590
18:55:00,595,1108590
19:00:00,508,1108590
14:05:00,70,1108591
14:10:00,70,1108591
14:15:00,64,1108591
14:20:00,60,1108591
14:25:00,53,1108591
14:30:00,65,1108591
14:35:00,53,1108591
14:40:00,79,1108591
14:45:00,65,1108591
14:50:00,58,1108591
14:55:00,64,1108591
15:00:00,76,1108591
15:05:00,76,1108591
15:10:00,75,1108591
15:15:00,73,1108591
15:20:00,71,1108591
15:25:00,54,1108591
15:30:00,68,1108591
15:35:00,62,1108591
15:40:00,56,1108591
15:45:00,75,1108591
15:50:00,56,1108591
15:55:00,52,1108591
16:00:00,62,1108591
16:05:00,50,1108591
16:10:00,66,1108591
16:15:00,71,1108591
16:20:00,77,1108591
16:25:00,74,1108591
16:30:00,65,1108591
16:35:00,68,1108591
16:40:00,60,1108591
16:45:00,73,1108591
16:50:00,59,1108591
16:55:00,65,1108591
17:00:00,55,1108591
17:05:00,59,1108591
17:10:00,55,1108591
17:15:00,69,1108591
17:20:00,80,1108591
17:25:00,78,1108591
17:30:00,71,1108591
17:35:00,71,1108591
17:40:00,71,1108591
17:45:00,52,1108591
17:50:00,68,1108591
17:55:00,65,1108591
18:00:00,58,1108591
18:05:00,66,1108591
18:10:00,62,1108591
18:15:00,68,1108591
18:20:00,54,1108591
18:25:00,65,1108591
18:30:00,61,1108591
18:35:00,54,1108591
18:40:00,53,1108591
18:45:00,69,1108591
18:50:00,53,1108591
18:55:00,54,1108591
19:00:00,49,1108591
14:05:00,162,1122926
14:10:00,166,1122926
14:15:00,164,1122926
14:20:00,195,1122926
14:25:00,222,1122926
14:30:00,207,1122926
14:35:00,221,1122926
14:40:00,224,1122926
14:45:00,269,1122926
14:50:00,280,1122926
14:55:00,314,1122926
15:00:00,277,1122926
15:05:00,279,1122926
15:10:00,291,1122926
15:15:00,292,1122926
15:20:00,300,1122926
15:25:00,305,1122926
15:30:00,299,1122926
15:35:00,289,1122926
15:40:00,296,1122926
15:45:00,276,1122926
15:50:00,294,1122926
